Order ID,longitude,latitude,product_type,product_rating,product_price,order_timestamp
1603,-121.29,38.63,furniture,78.5,2290,11/30/2023 2:00:00 PM
1604,-117.59,33.44,furniture,58.4,2626,11/3/2023 5:00:00 PM
1605,-118.44,34.19,tech,88.7,103,11/29/2023 7:00:00 PM
1606,-118.15,34.03,tech,90.3,654,11/27/2023 8:00:00 PM
1607,-116.48,33.8,furniture,56.5,2151,11/28/2023 7:00:00 PM
1608,-118.41,33.98,toy,59,16,11/23/2023 4:00:00 PM
1609,-121.05,37.65,toy,80.6,5,11/26/2023 7:00:00 PM
1610,-122.42,37.8,toy,87.3,20,11/13/2023 5:00:00 PM
1611,-117.31,34.11,toy,70,17,11/13/2023 4:00:00 PM
1612,-116.99,32.76,furniture,50,230,11/5/2023 5:00:00 PM
1613,-122.11,37.89,furniture,58.4,4884,11/9/2023 4:00:00 PM
1615,-121.87,37.38,toy,100,6,11/23/2023 5:00:00 PM
1617,-117.12,32.57,tech,49.1,229,11/11/2023 7:00:00 PM
1618,-118.33,34,tech,72.7,143,11/22/2023 7:00:00 PM
1619,-117.17,32.82,tech,65.4,652,11/12/2023 6:00:00 PM
1620,-120.36,40.45,furniture,67.2,951,11/24/2023 3:00:00 PM
1621,-116.52,33.81,tech,52.8,635,11/6/2023 5:00:00 PM
1622,-119.82,36.77,furniture,90.7,469,11/10/2023 9:00:00 PM
1623,-118.35,33.87,tech,82.2,185,11/21/2023 10:00:00 PM
1624,-117.34,34.49,furniture,79.5,4655,11/3/2023 9:00:00 PM
1625,-118.55,34.17,toy,96.1,9,11/21/2023 6:00:00 PM
1626,-122.11,38.09,toy,85.9,15,11/18/2023 4:00:00 PM
1627,-122.26,37.56,toy,79.1,14,11/18/2023 6:00:00 PM
1628,-121.35,38.66,furniture,73.9,2361,11/24/2023 3:00:00 PM
1629,-118.21,34.04,furniture,91.4,2318,11/25/2023 1:00:00 PM
1630,-118.34,34.07,tech,81.9,240,11/7/2023 9:00:00 PM
1631,-117.88,34.13,toy,66.8,17,11/12/2023 4:00:00 PM
1632,-117.87,33.84,tech,80.9,588,11/1/2023 6:00:00 PM
1633,-117.34,34.08,toy,100,16,11/13/2023 3:00:00 PM
1634,-118.33,34.02,toy,89.3,17,11/29/2023 5:00:00 PM
1635,-118.33,33.79,toy,91.2,7,11/30/2023 7:00:00 PM
1636,-119.29,35.76,toy,91.2,13,11/29/2023 3:00:00 PM
1637,-117.09,32.62,tech,61.4,516,11/19/2023 4:00:00 PM
1638,-121.81,37.25,toy,71.2,18,11/12/2023 12:00:00 PM
1639,-120.29,37.94,tech,72.9,287,11/17/2023 3:00:00 PM
1640,-120.7,35.14,tech,100,344,11/10/2023 7:00:00 PM
1641,-118.17,34.06,tech,77.6,644,11/6/2023 4:00:00 PM
1643,-118.25,34.22,toy,81.1,12,11/7/2023 3:00:00 PM
1644,-118.11,33.83,tech,83.7,387,11/14/2023 8:00:00 PM
1645,-122.04,37.33,toy,79.3,8,11/17/2023 8:00:00 PM
1646,-119.67,36.57,furniture,93.8,1808,11/8/2023 8:00:00 PM
1647,-119.56,36.71,furniture,88.2,3565,11/1/2023 1:00:00 PM
1649,-117.08,32.58,tech,61.6,586,11/26/2023 7:00:00 PM
1650,-118.61,34.2,toy,92.7,16,11/15/2023 3:00:00 PM
1651,-118.24,34.14,furniture,80.1,3215,11/21/2023 9:00:00 PM
1652,-118.4,34.03,tech,92.2,522,11/14/2023 3:00:00 PM
1653,-116.98,33.26,tech,60,559,11/13/2023 6:00:00 PM
1654,-117.93,33.68,tech,83.8,703,11/18/2023 4:00:00 PM
1656,-118.19,33.84,tech,80.3,180,11/30/2023 3:00:00 PM
1657,-118.45,34.32,toy,84.1,20,11/14/2023 8:00:00 PM
1658,-122.14,39.97,tech,60.5,190,11/7/2023 5:00:00 PM
1660,-117.9,33.73,toy,89.7,17,11/9/2023 7:00:00 PM
1661,-121.58,39.15,toy,64.9,20,11/2/2023 2:00:00 PM
1662,-121.95,38.35,furniture,86.9,4443,11/10/2023 6:00:00 PM
1663,-117.69,34.07,furniture,96.6,4726,11/4/2023 8:00:00 PM
1664,-117.08,32.74,tech,58.4,814,11/9/2023 6:00:00 PM
1666,-123.8,39.46,toy,76.9,13,11/9/2023 7:00:00 PM
1667,-119.12,35.33,toy,93.2,11,11/21/2023 12:00:00 PM
1668,-121.8,37.34,furniture,59.3,1458,11/11/2023 4:00:00 PM
1669,-117.09,32.75,toy,53.1,19,11/14/2023 2:00:00 PM
1670,-122.13,37.43,toy,65.8,14,11/4/2023 8:00:00 PM
1671,-117.98,33.76,toy,77,6,11/30/2023 5:00:00 PM
1672,-122.33,37.94,furniture,74.5,3560,11/19/2023 5:00:00 PM
1673,-121.44,38.54,tech,65.1,795,11/29/2023 6:00:00 PM
1674,-118.02,33.7,toy,75.8,8,11/10/2023 5:00:00 PM
1677,-118.31,33.72,tech,78.1,142,11/24/2023 5:00:00 PM
1678,-117.82,33.67,furniture,65.9,1453,11/6/2023 7:00:00 PM
1679,-117.99,33.87,toy,81.5,20,11/27/2023 5:00:00 PM
1680,-119.8,36.86,toy,94.1,8,11/11/2023 3:00:00 PM
1681,-121.47,38.58,tech,80.6,255,11/27/2023 6:00:00 PM
1682,-117.6,33.87,tech,59.1,706,11/2/2023 6:00:00 PM
1683,-117.1,32.75,tech,62.6,392,11/11/2023 6:00:00 PM
1684,-117.88,33.76,furniture,68.9,4364,11/23/2023 6:00:00 PM
1685,-118.35,33.99,furniture,75.5,4784,11/26/2023 6:00:00 PM
1686,-121.81,37.31,toy,69.7,12,11/22/2023 3:00:00 PM
1687,-120.43,34.9,tech,100,765,11/29/2023 5:00:00 PM
1688,-118.19,34.05,furniture,97.7,132,11/7/2023 7:00:00 PM
1689,-117.89,33.91,toy,81.1,7,11/2/2023 2:00:00 PM
1690,-118.27,34.02,toy,97.8,10,11/10/2023 6:00:00 PM
1691,-116.73,34.52,tech,77.9,364,11/26/2023 3:00:00 PM
1692,-121.5,38.52,tech,67,569,11/1/2023 6:00:00 PM
1694,-120.63,36.98,toy,100,18,11/12/2023 6:00:00 PM
1695,-117.06,32.59,toy,62,13,11/29/2023 6:00:00 PM
1696,-119.02,35.42,toy,80.8,18,11/12/2023 3:00:00 PM
1697,-118.14,34.03,furniture,93.6,4368,11/13/2023 4:00:00 PM
1698,-118.31,33.73,furniture,86.9,3632,11/16/2023 5:00:00 PM
1699,-121.94,38.37,tech,66.7,147,11/16/2023 6:00:00 PM
1700,-122.51,37.92,toy,73.8,5,11/9/2023 4:00:00 PM
1701,-119.45,36.16,toy,100,16,11/9/2023 8:00:00 PM
1702,-118.19,33.97,toy,83.7,15,11/15/2023 8:00:00 PM
1703,-116.71,33.75,tech,52.6,264,11/30/2023 8:00:00 PM
1704,-118.28,33.99,tech,78.5,837,11/29/2023 7:00:00 PM
1705,-118.12,33.85,toy,80.3,15,11/8/2023 6:00:00 PM
1706,-122.53,37.63,toy,75.6,17,11/23/2023 7:00:00 PM
1707,-121.06,37.73,tech,73.9,979,11/21/2023 5:00:00 PM
1708,-120.88,38.45,tech,79,115,11/1/2023 6:00:00 PM
1709,-117.11,32.58,furniture,69.3,4620,11/22/2023 6:00:00 PM
1711,-121.87,37.66,furniture,100,2681,11/3/2023 3:00:00 PM
1712,-121.3,37.96,tech,78.5,776,11/5/2023 6:00:00 PM
1713,-117.8,33.85,tech,94.3,476,11/12/2023 1:00:00 PM
1714,-118.55,34.2,toy,76.8,11,11/17/2023 6:00:00 PM
1715,-118.44,34.24,furniture,72.2,4373,11/10/2023 6:00:00 PM
1716,-117.91,33.88,furniture,82.9,3198,11/12/2023 4:00:00 PM
1717,-118.51,34.23,tech,94.8,676,11/12/2023 3:00:00 PM
1718,-119.15,34.17,furniture,96,4938,11/23/2023 7:00:00 PM
1719,-122.08,37.9,tech,67.7,976,11/16/2023 7:00:00 PM
1721,-122.22,37.47,tech,97.5,512,11/10/2023 6:00:00 PM
1722,-117.87,33.92,tech,82.4,708,11/12/2023 3:00:00 PM
1724,-117.07,32.6,toy,58,10,11/6/2023 5:00:00 PM
1725,-118.16,34.06,toy,82.2,13,11/28/2023 8:00:00 PM
1726,-117.05,33.03,furniture,73.8,1548,11/12/2023 4:00:00 PM
1727,-117.24,33.2,toy,58.5,7,11/28/2023 2:00:00 PM
1728,-119.73,34.45,furniture,96.2,3551,11/19/2023 5:00:00 PM
1729,-117.32,33.17,toy,54.2,6,11/29/2023 8:00:00 PM
1730,-121.83,37.27,furniture,86.5,2062,11/11/2023 5:00:00 PM
1731,-122.32,40.42,tech,66.6,150,11/28/2023 5:00:00 PM
1732,-121.77,36.94,toy,78.5,11,11/16/2023 4:00:00 PM
1733,-118.27,33.79,furniture,78.1,691,11/25/2023 7:00:00 PM
1734,-117.93,33.83,furniture,86.5,3117,11/17/2023 8:00:00 PM
1735,-117.11,32.82,toy,65.5,19,11/7/2023 4:00:00 PM
1736,-119.23,35.74,toy,100,12,11/13/2023 7:00:00 PM
1737,-122.47,37.71,tech,67.5,772,11/15/2023 2:00:00 PM
1739,-117.28,33.02,toy,58.6,9,11/3/2023 7:00:00 PM
1740,-118.99,35.24,furniture,72.2,4588,11/8/2023 7:00:00 PM
1741,-119.14,36.23,furniture,90.5,4393,11/8/2023 3:00:00 PM
1742,-122.42,40.59,furniture,72.2,3706,11/16/2023 5:00:00 PM
1743,-117.09,32.66,tech,55.5,430,11/13/2023 5:00:00 PM
1744,-118.14,34.7,furniture,74.3,4801,11/8/2023 7:00:00 PM
1745,-122.04,36.98,tech,72.7,162,11/13/2023 8:00:00 PM
1746,-117.02,32.8,tech,59.5,166,11/13/2023 3:00:00 PM
1747,-117.29,34.49,toy,76.2,9,11/23/2023 9:00:00 PM
1748,-122.09,37.21,tech,79.3,147,11/18/2023 3:00:00 PM
1749,-121.01,37.65,toy,69.9,7,11/18/2023 5:00:00 PM
1750,-116.77,33.08,tech,43.3,481,11/8/2023 7:00:00 PM
1752,-119.7,34.42,toy,74.7,15,11/1/2023 3:00:00 PM
1753,-119.46,35.17,tech,89.9,723,11/23/2023 4:00:00 PM
1754,-122.01,37.3,tech,79.7,100,11/26/2023 3:00:00 PM
1755,-118.06,33.83,furniture,86.1,2168,11/12/2023 7:00:00 PM
1756,-118.4,34.19,toy,79.7,12,11/2/2023 7:00:00 PM
1757,-119.63,34.44,furniture,84,3799,11/14/2023 2:00:00 PM
1758,-117.89,33.77,toy,80.4,16,11/13/2023 4:00:00 PM
1759,-119.54,36.52,tech,96.2,614,11/3/2023 7:00:00 PM
1760,-118.43,34.17,furniture,78.4,1653,11/12/2023 4:00:00 PM
1761,-117.1,32.58,furniture,53,2168,11/6/2023 8:00:00 PM
1762,-122.28,37.79,tech,76.9,220,11/5/2023 7:00:00 PM
1763,-118.32,34.11,tech,100,781,11/17/2023 5:00:00 PM
1766,-122.42,37.78,tech,82.1,488,11/18/2023 6:00:00 PM
1767,-120.91,37.73,furniture,71.5,1206,11/20/2023 1:00:00 PM
1768,-122.08,37.59,tech,77.2,683,11/5/2023 8:00:00 PM
1769,-121.77,37.31,toy,68.6,15,11/2/2023 6:00:00 PM
1771,-121.95,37.26,toy,80.1,5,11/27/2023 7:00:00 PM
1772,-119.03,35.42,toy,99.1,19,11/10/2023 7:00:00 PM
1773,-121.53,38.6,toy,73,12,11/14/2023 4:00:00 PM
1774,-118.16,33.96,furniture,77.5,3438,11/22/2023 7:00:00 PM
1775,-121.89,36.6,tech,81.4,672,11/25/2023 3:00:00 PM
1776,-117.07,33.67,toy,73.1,6,11/6/2023 4:00:00 PM
1777,-122.39,37.59,toy,87.2,15,11/5/2023 6:00:00 PM
1778,-118.44,34.05,furniture,87.3,2987,11/17/2023 1:00:00 PM
1779,-121.35,38.04,toy,96,18,11/30/2023 4:00:00 PM
1781,-118.02,33.94,tech,88.4,821,11/21/2023 5:00:00 PM
1782,-121.32,38.03,tech,96.2,528,11/23/2023 7:00:00 PM
1783,-118.38,34.05,tech,77.1,119,11/10/2023 2:00:00 PM
1784,-119.29,36.54,furniture,100,1639,11/3/2023 7:00:00 PM
1785,-117.76,33.54,toy,76.9,5,11/29/2023 9:00:00 PM
1786,-122.29,38.29,furniture,80.3,3742,11/20/2023 4:00:00 PM
1787,-117.8,33.81,toy,90.5,9,11/27/2023 4:00:00 PM
1788,-121.95,37.35,tech,80.5,698,11/3/2023 8:00:00 PM
1789,-117.87,33.99,tech,80.1,431,11/7/2023 7:00:00 PM
1792,-121.53,38.5,tech,70,612,11/14/2023 6:00:00 PM
1793,-121.14,37.52,furniture,69.5,3581,11/5/2023 6:00:00 PM
1794,-118.29,33.89,toy,100,9,11/19/2023 2:00:00 PM
1795,-117.1,33.09,tech,51.6,415,11/30/2023 7:00:00 PM
1796,-123.2,39.23,furniture,66.8,838,11/19/2023 2:00:00 PM
1799,-115.56,32.78,furniture,63.4,3209,11/13/2023 7:00:00 PM
1800,-121.47,38.56,furniture,62.8,2677,11/7/2023 5:00:00 PM
1801,-121.68,37.93,furniture,71.3,125,11/23/2023 7:00:00 PM
1802,-118.1,34.14,toy,75.9,15,11/20/2023 9:00:00 PM
1803,-118.43,34.22,furniture,80.7,4378,11/29/2023 7:00:00 PM
1804,-120.97,37.66,tech,83.8,759,11/3/2023 2:00:00 PM
1805,-119.34,34.39,toy,72.9,9,11/4/2023 6:00:00 PM
1806,-118.5,34.2,tech,96.5,627,11/24/2023 5:00:00 PM
1807,-120.98,38.67,tech,63.7,593,11/11/2023 5:00:00 PM
1809,-122.49,38.22,furniture,77.6,2540,11/3/2023 4:00:00 PM
1811,-117.13,32.69,furniture,66.2,1694,11/20/2023 3:00:00 PM
1812,-117.03,33,tech,49.9,132,11/27/2023 7:00:00 PM
1813,-122.26,38.02,furniture,83.3,4238,11/23/2023 9:00:00 PM
1814,-117.27,32.85,tech,73.3,725,11/1/2023 2:00:00 PM
1815,-117.94,33.86,toy,87.1,16,11/22/2023 4:00:00 PM
1816,-119.31,34.7,toy,88,17,11/14/2023 9:00:00 PM
1817,-122.1,37.61,toy,59.4,7,11/9/2023 6:00:00 PM
1818,-118,33.9,furniture,79.2,4827,11/5/2023 7:00:00 PM
1819,-117.37,33.98,furniture,72.5,4445,11/7/2023 2:00:00 PM
1820,-121.52,38.65,furniture,53.2,3140,11/21/2023 4:00:00 PM
1821,-118.46,34.07,furniture,85,4039,11/16/2023 5:00:00 PM
1822,-118.04,34.07,tech,81,755,11/10/2023 6:00:00 PM
1823,-118.08,33.88,toy,82.2,10,11/19/2023 5:00:00 PM
1824,-122.43,37.8,tech,71.1,838,11/30/2023 5:00:00 PM
1825,-119.29,34.37,tech,64.3,605,11/21/2023 2:00:00 PM
1826,-122.04,37,tech,90.5,391,11/2/2023 3:00:00 PM
1827,-115.57,32.79,furniture,48.6,4349,11/29/2023 6:00:00 PM
1828,-117.56,34.42,toy,100,10,11/13/2023 10:00:00 PM
1829,-120.63,38.68,tech,74.1,119,11/27/2023 6:00:00 PM
1831,-118.35,34.08,toy,100,11,11/28/2023 5:00:00 PM
1832,-122.27,37.51,tech,78.2,450,11/11/2023 1:00:00 PM
1833,-119.06,35.33,furniture,90,4562,11/15/2023 8:00:00 PM
1834,-117.15,32.9,tech,64.6,734,11/16/2023 8:00:00 PM
1836,-122.03,37.31,tech,84.2,946,11/16/2023 4:00:00 PM
1837,-119.31,36.32,toy,100,18,11/20/2023 4:00:00 PM
1838,-120.58,38.77,toy,73.4,19,11/11/2023 5:00:00 PM
1839,-117.21,34.49,toy,83.2,18,11/28/2023 5:00:00 PM
1840,-122.08,37.65,furniture,76.1,1449,11/6/2023 6:00:00 PM
1841,-122.25,40.15,furniture,75.9,3219,11/13/2023 7:00:00 PM
1842,-118.21,34.14,tech,85.6,491,11/5/2023 6:00:00 PM
1843,-122.14,37.73,tech,91.3,981,11/30/2023 4:00:00 PM
1844,-121.59,39.77,tech,66.3,138,11/17/2023 6:00:00 PM
1845,-122.19,37.47,tech,75.6,325,11/21/2023 5:00:00 PM
1846,-120.44,34.95,tech,100,347,11/3/2023 6:00:00 PM
1847,-121.78,37.31,toy,84.3,18,11/8/2023 7:00:00 PM
1848,-118.24,34.2,furniture,88.6,3439,11/28/2023 2:00:00 PM
1849,-121.57,39.16,toy,70.8,16,11/23/2023 3:00:00 PM
1850,-119.84,36.83,furniture,100,3005,11/4/2023 9:00:00 PM
1851,-119.29,34.44,furniture,94.8,3750,11/30/2023 5:00:00 PM
1852,-118.14,34.18,tech,99.6,455,11/1/2023 3:00:00 PM
1853,-119.57,36.1,toy,100,10,11/23/2023 4:00:00 PM
1854,-121.8,37.32,toy,77.7,14,11/11/2023 3:00:00 PM
1856,-121.9,37.46,toy,93.5,15,11/18/2023 7:00:00 PM
1858,-123.1,39.36,furniture,60.7,986,11/10/2023 6:00:00 PM
1859,-122.86,40.56,furniture,66.5,4300,11/21/2023 7:00:00 PM
1860,-122.44,37.75,furniture,94.4,4930,11/4/2023 7:00:00 PM
1861,-120.62,35.12,tech,100,917,11/7/2023 7:00:00 PM
1862,-118.36,33.88,toy,92.1,12,11/28/2023 6:00:00 PM
1864,-118.27,33.77,toy,75.7,12,11/20/2023 6:00:00 PM
1865,-122.28,37.9,toy,67.8,16,11/13/2023 7:00:00 PM
1866,-117.98,33.66,tech,68.8,534,11/29/2023 7:00:00 PM
1868,-120.43,37.35,toy,99.4,8,11/20/2023 8:00:00 PM
1869,-120.96,37.48,tech,69.4,334,11/29/2023 6:00:00 PM
1870,-117.33,34.12,toy,76.5,12,11/18/2023 4:00:00 PM
1871,-119.81,36.78,toy,100,11,11/8/2023 6:00:00 PM
1873,-117.96,33.8,toy,93.2,14,11/27/2023 6:00:00 PM
1874,-118.43,34.24,furniture,82.9,3526,11/29/2023 6:00:00 PM
1875,-117.87,33.79,tech,81.4,200,11/30/2023 5:00:00 PM
1876,-124.18,40.79,toy,70.4,18,11/17/2023 5:00:00 PM
1877,-117.24,32.83,toy,49.6,19,11/8/2023 6:00:00 PM
1878,-121.57,37,toy,86.9,16,11/9/2023 9:00:00 PM
1879,-117.37,33.19,tech,60,379,11/7/2023 1:00:00 PM
1880,-121.89,37.46,furniture,81.3,1240,11/1/2023 6:00:00 PM
1881,-122.68,38.01,toy,90.6,10,11/19/2023 7:00:00 PM
1882,-118.31,34.02,toy,86.7,12,11/18/2023 5:00:00 PM
1884,-117.3,34.12,furniture,94.4,3915,11/26/2023 4:00:00 PM
1885,-117.3,33.85,furniture,81.9,4814,11/6/2023 5:00:00 PM
1886,-117.35,33.16,tech,69.2,539,11/12/2023 5:00:00 PM
1887,-122.43,37.76,furniture,100,975,11/30/2023 2:00:00 PM
1888,-119.01,35.39,tech,100,768,11/10/2023 4:00:00 PM
1889,-121.57,37.01,tech,82.5,758,11/4/2023 4:00:00 PM
1890,-122.42,37.65,furniture,86.2,1341,11/4/2023 6:00:00 PM
1892,-118.13,33.9,furniture,88.4,4830,11/30/2023 7:00:00 PM
1893,-118.06,33.82,tech,86.9,180,11/10/2023 5:00:00 PM
1894,-119.22,34.34,tech,78.9,489,11/16/2023 6:00:00 PM
1895,-121.51,38.55,toy,64.9,12,11/19/2023 9:00:00 PM
1896,-121.42,38.5,tech,77.2,368,11/9/2023 6:00:00 PM
1899,-118.38,33.89,tech,81.8,264,11/20/2023 5:00:00 PM
1900,-119.95,36.96,toy,100,5,11/8/2023 6:00:00 PM
1901,-118.12,34.02,tech,85.1,344,11/7/2023 5:00:00 PM
1902,-117.9,36.95,tech,94.3,761,11/7/2023 5:00:00 PM
1903,-116.28,32.84,furniture,45.8,1262,11/3/2023 7:00:00 PM
1905,-121.62,39.76,furniture,82.8,2035,11/15/2023 4:00:00 PM
1907,-121.71,39.25,furniture,69.6,3748,11/23/2023 2:00:00 PM
1908,-119.19,34.22,furniture,90.9,3091,11/30/2023 6:00:00 PM
1909,-118.06,33.91,tech,80.6,156,11/12/2023 5:00:00 PM
1910,-118,33.93,toy,84.3,12,11/21/2023 9:00:00 PM
1911,-118.26,34.11,furniture,51.9,2034,11/17/2023 9:00:00 PM
1912,-118.51,34.26,furniture,100,206,11/16/2023 6:00:00 PM
1913,-117.96,33.98,toy,77.2,8,11/8/2023 5:00:00 PM
1914,-123.39,38.99,toy,78.6,6,11/16/2023 7:00:00 PM
1915,-121.69,38.16,tech,67.2,399,11/17/2023 5:00:00 PM
1916,-121.93,37.32,toy,78.2,9,11/14/2023 5:00:00 PM
1917,-117.26,33.26,furniture,36,2998,11/12/2023 4:00:00 PM
1918,-121.41,38.53,toy,58.4,9,11/9/2023 8:00:00 PM
1919,-117.9,33.9,toy,90.9,5,11/22/2023 5:00:00 PM
1920,-118.54,36.12,tech,83.2,854,11/25/2023 8:00:00 PM
1921,-117.24,32.82,toy,52.5,12,11/28/2023 4:00:00 PM
1922,-121.9,37.24,toy,66.5,18,11/22/2023 5:00:00 PM
1923,-118.17,33.87,toy,77.1,20,11/29/2023 4:00:00 PM
1924,-117.31,33.16,tech,48.3,580,11/30/2023 5:00:00 PM
1925,-118.41,34.17,tech,94.1,161,11/21/2023 8:00:00 PM
1926,-118.38,34.22,furniture,69.1,472,11/23/2023 6:00:00 PM
1927,-117.16,33.73,furniture,62.6,4211,11/28/2023 7:00:00 PM
1928,-119.71,34.4,furniture,90.3,1579,11/3/2023 6:00:00 PM
1929,-117.36,33.2,toy,57.8,5,11/7/2023 4:00:00 PM
1931,-120.93,39.9,toy,76.7,9,11/27/2023 4:00:00 PM
1932,-118.13,33.84,tech,85.1,955,11/12/2023 4:00:00 PM
1933,-118.27,33.93,furniture,56.4,4244,11/28/2023 6:00:00 PM
1934,-118.05,33.78,furniture,92.7,1983,11/17/2023 6:00:00 PM
1935,-118.43,34.27,toy,57.8,20,11/5/2023 3:00:00 PM
1936,-118.37,33.91,furniture,81.5,4473,11/26/2023 6:00:00 PM
1937,-122.5,37.75,tech,72.3,805,11/16/2023 7:00:00 PM
1939,-119.16,34.15,furniture,81.2,4796,11/10/2023 6:00:00 PM
1940,-117.04,32.68,tech,67.2,731,11/11/2023 3:00:00 PM
1941,-121.4,38.61,toy,67.7,19,11/12/2023 7:00:00 PM
1942,-118.03,33.93,toy,83.8,13,11/15/2023 6:00:00 PM
1943,-119.89,34.44,tech,91.5,297,11/7/2023 7:00:00 PM
1944,-120.88,38.58,furniture,82.7,1070,11/23/2023 5:00:00 PM
1945,-118.21,33.79,toy,91.7,12,11/30/2023 7:00:00 PM
1946,-121.46,38.57,toy,64.6,17,11/23/2023 5:00:00 PM
1947,-122.02,37.31,furniture,73,1777,11/10/2023 9:00:00 PM
1948,-118.5,34.16,furniture,77.8,1461,11/1/2023 7:00:00 PM
1949,-121.32,38.66,toy,58.9,13,11/15/2023 6:00:00 PM
1951,-118.39,33.82,furniture,95.8,2275,11/30/2023 5:00:00 PM
1952,-118,33.96,furniture,100,1398,11/28/2023 7:00:00 PM
1953,-117.26,33.19,tech,58.1,510,11/20/2023 3:00:00 PM
1954,-122.47,37.87,furniture,79.8,2994,11/6/2023 8:00:00 PM
1955,-117.06,32.71,furniture,50.5,2016,11/14/2023 3:00:00 PM
1956,-117.44,33.93,toy,100,14,11/12/2023 5:00:00 PM
1957,-118.12,33.99,furniture,88.9,1921,11/29/2023 4:00:00 PM
1958,-118.15,34.18,toy,78.9,16,11/27/2023 6:00:00 PM
1959,-120.43,34.69,furniture,95.7,4470,11/15/2023 4:00:00 PM
1960,-120.84,37.53,tech,61.2,617,11/9/2023 2:00:00 PM
1961,-122.07,37.13,toy,75.5,7,11/25/2023 4:00:00 PM
1962,-118.41,33.96,tech,88.4,249,11/23/2023 1:00:00 PM
1963,-121.51,38.79,furniture,66.5,829,11/22/2023 10:00:00 PM
1964,-117.33,33.19,furniture,50.5,1315,11/4/2023 9:00:00 PM
1965,-116.54,33.87,furniture,57.9,3159,11/21/2023 6:00:00 PM
1967,-118.3,33.75,tech,80.4,845,11/9/2023 2:00:00 PM
1968,-117.99,33.73,toy,79.1,13,11/1/2023 7:00:00 PM
1969,-118.11,33.89,tech,78.4,557,11/4/2023 5:00:00 PM
1970,-122.73,38.43,tech,77.4,347,11/28/2023 8:00:00 PM
1971,-119.64,36.34,tech,80.8,560,11/7/2023 7:00:00 PM
1972,-116.87,34.24,furniture,46.3,818,11/20/2023 5:00:00 PM
1973,-118.22,33.98,furniture,83.9,2818,11/9/2023 3:00:00 PM
1974,-122.34,37.97,tech,85.3,554,11/23/2023 8:00:00 PM
1975,-118.08,33.82,toy,92.1,14,11/20/2023 8:00:00 PM
1976,-117.7,33.48,toy,52.7,8,11/5/2023 4:00:00 PM
1977,-118.22,33.88,tech,88.8,967,11/7/2023 7:00:00 PM
1978,-120.97,38.91,furniture,81.6,3167,11/10/2023 7:00:00 PM
1980,-118.41,33.88,toy,82.8,18,11/20/2023 5:00:00 PM
1981,-117.04,32.69,toy,63.6,8,11/28/2023 6:00:00 PM
1982,-122.41,38.16,toy,67.8,17,11/25/2023 9:00:00 PM
1983,-120.25,37.93,furniture,96.8,2337,11/9/2023 4:00:00 PM
1984,-121.98,38.39,toy,76.7,19,11/21/2023 6:00:00 PM
1985,-122.47,37.72,furniture,80.6,1758,11/4/2023 5:00:00 PM
1986,-118.18,34.13,furniture,100,3473,11/15/2023 5:00:00 PM
1987,-118.09,33.99,furniture,95.6,3105,11/23/2023 1:00:00 PM
1988,-121.94,37.75,toy,62.3,12,11/10/2023 4:00:00 PM
1989,-117.07,32.74,tech,68.3,198,11/25/2023 7:00:00 PM
1991,-122.41,37.81,toy,70.5,8,11/11/2023 3:00:00 PM
1993,-119.64,34.43,furniture,98.8,3954,11/19/2023 9:00:00 PM
1994,-118.1,33.98,toy,81.9,16,11/27/2023 5:00:00 PM
1995,-122.04,37.39,furniture,65,4349,11/17/2023 4:00:00 PM
1996,-122.03,37.18,toy,79.8,16,11/12/2023 6:00:00 PM
1998,-117.36,33.92,toy,86.9,13,11/8/2023 8:00:00 PM
1999,-121.38,37.88,furniture,90.5,1758,11/30/2023 1:00:00 PM
2000,-119.98,38.93,tech,72.2,272,11/7/2023 6:00:00 PM
2001,-117.16,32.71,tech,63.7,480,11/24/2023 5:00:00 PM
2002,-122.36,37.93,toy,78.5,13,11/8/2023 5:00:00 PM
2003,-118.23,34.17,furniture,96.2,3166,11/25/2023 7:00:00 PM
2004,-118.47,34.1,furniture,100,2853,11/13/2023 6:00:00 PM
2005,-124.14,40.8,tech,77.9,139,11/24/2023 5:00:00 PM
2006,-117.8,33.55,tech,86.7,288,11/2/2023 5:00:00 PM
2007,-118.02,34.12,tech,100,497,11/14/2023 4:00:00 PM
2008,-122.74,38.48,furniture,81.6,4014,11/24/2023 3:00:00 PM
2009,-118.34,33.83,toy,95.6,9,11/19/2023 6:00:00 PM
2010,-120.68,35.29,toy,86.1,8,11/18/2023 6:00:00 PM
2011,-122.45,37.64,tech,72.3,947,11/9/2023 5:00:00 PM
2012,-122.04,37.62,furniture,77.4,1935,11/1/2023 4:00:00 PM
2013,-122.79,38.54,toy,82.9,10,11/9/2023 6:00:00 PM
2014,-117.22,32.86,furniture,40.7,2928,11/21/2023 6:00:00 PM
2015,-120.08,39.61,toy,73.9,16,11/25/2023 5:00:00 PM
2016,-118.36,34.15,tech,95.8,791,11/12/2023 11:00:00 PM
2017,-121.36,38.56,furniture,67.6,860,11/24/2023 8:00:00 PM
2018,-122.32,41.31,tech,75.2,796,11/1/2023 6:00:00 PM
2019,-121.59,39.75,toy,81.1,7,11/6/2023 4:00:00 PM
2021,-117.71,33.65,toy,87.5,16,11/20/2023 5:00:00 PM
2024,-118.26,34.24,tech,97.7,812,11/11/2023 2:00:00 PM
2025,-118.28,33.96,furniture,91.6,4415,11/13/2023 8:00:00 PM
